stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
WDSRWIND:3,MTD1164,Windsor & Windward (SW Corner),,40.08361167000001,-88.27107332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrwind,0,
STEJOHN:3,MTD1661,State & John (SW Corner),,40.108965,-88.246905,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stejohn,0,
UNICENT:3,MTD4025,University & Central (SW Corner),,40.116445,-88.21097333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unicent,0,
WDSRDNCN:1,MTD2526,Windsor & Duncan (NE Corner),,40.08397333,-88.29498833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrdncn,0,
DNCNCLKRD:2,MTD3333,Duncan & Clark (SE Corner),,40.11739,-88.29546999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnclkrd,0,
HNTRLNR:3,MTD4672,Hunter & Lanore (SW Corner),,40.10377777778001,-88.186705555556,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hntrlnr,0,
MRANLSD:2,MTD4666,Moraine & Lake Shore (SE Corner),,40.09118500000001,-88.29762332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mranlsd,0,
CBLFLDEGLWD:4,MTD7709,Cobblefield & Englewood (NW Corner),,40.10199356079103,-88.3091812133789,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cblfldeglwd,0,
CRSTWDCLTN:1,MTD6131,Crestwood & Clayton (NE Corner),,40.122554,-88.300607,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crstwdcltn,0,
MNDWY:8,MTD6201,Main & Dewey (North Side),,40.11270167,-88.17274999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mndwy,0,
JOHNWILS:1,MTD5072,John & Willis (NE Corner),,40.10903333000001,-88.26002167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnwils,0,
BRTTRLMLKN:4,MTD5477,Brittany Trail & Mullikin (NW Corner),,40.09246444702149,-88.32234954833984,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brttrlmlkn,0,
ADRSNCO:2,MTD5667,Anderson & Colorado (SE Corner),,40.094605,-88.19861333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ardsnco,0,
BNFLDJHN:4,MTD1344,Brownfield & Johnson (NW Corner),,40.13666333,-88.17485,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldjhn,0,
HRISBLOM:2,MTD6162,Harris & Bloomington (SE Corner),,40.12992667000001,-88.25318,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrisblom,0,
DVNPCH:3,MTD3435,Devonshire & Peach (SW Corner),,40.08958,-88.255405,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dvnpch,0,
PKNSEAST:7,MTD5141,Perkins & Eastern (SW Far Side),,40.127179,-88.19239399999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknseast,0,
CHCHWLS:1,MTD7654,Church & Willis (NE Corner),,40.11832167,-88.26015667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchwls,0,
BNFLDAPT:3,MTD5066,Brownfield & Airport (SW Corner),,40.142105,-88.169321,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldapt,0,
ARPRTCNGHM:3,MTD7442,Airport & Cunningham (SW Corner),,40.141982,-88.191041,1,https://mtd.org/maps-and-schedules/bus-stops/info/arprtcnghm-3/,0,
LNHSTBRWS:4,MTD6510,Lyndhurst & Burwash (NW Corner),,40.07443167000001,-88.251435,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstbrws,0,
BRTTRLMLKN:1,MTD5477,Brittany Trail & Mullikin (NE Corner),,40.0925407409668,-88.322135,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brttrlmlkn,0,
ISR:1,MTD1444,Illinois St. Residence Hall (South Side),,40.10902,-88.22176,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/isr,0,
MKTPAUL:4,MTD5645,Market & Paul (NW Corner),,40.14274167,-88.23910167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktpaul,0,
BNTBRKGLFCRK:2,MTD1656,Bentbrook & Golf Creek (East Side),,40.09330167,-88.31125667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bntbrkglfcrk,0,
BDWYPK:3,MTD3172,Broadway & Park (SW Corner),,40.11720300000001,-88.207662,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwypk,0,
HICRSBA:4,MTD3051,High Cross & Bruce Acres (West Side),,40.136902,-88.162949,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hicrsba,0,
CBLFLDCRL:4,MTD5159,Cobblefield & Crail (NW Corner),,40.10466766357422,-88.30939483642578,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cblfldcrl,0,
PKNSRNTRW:3,MTD2413,Perkins & Raintree (SW Corner),,40.12757667000001,-88.17317833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknsrntrw,0,
BDWYUNI:7,MTD2021,Broadway & University (SW Far Side),,40.11582,-88.20762333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyuni,0,
BNTBRKSTLY:6,MTD1722,Bentbrook & Staley (SE Far Side),,40.09050167,-88.31381666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bntbrkstly,0,
CTGRVWASH:4,MTD1636,Cottage Grove & Washington (NW Corner),,40.10578667,-88.19573167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvwash,0,
FLLNCLN:2,MTD6352,Florida & Lincoln (SE Corner),,40.09802,-88.21899166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fllncln,0,
GC:2,MTD2437,Ginger Creek (North Side),,40.113025,-88.29215833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gc,0,
RACEHLMS:2,MTD7403,Race & Holmes (SE Corner),,40.08861833000001,-88.20946667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racehlms,0,
JOHNFAIR:1,MTD6545,John & Fair (NE Corner),,40.10901167,-88.27264667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnfair,0,
PHILOWDSR:6,MTD2152,Philo & Windsor (SE Far Side),,40.08372833,-88.189995,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philowdsr,0,
